year,X0,Coordinates0,Latitude0,Longitude0,freq
2006,"'Zabrat',Azerbaijan","Zabrat, Sabunçu, Bakı",40.47976,49.95054,1
2006,"'Zhengzhou',China","Zhengzhou, Henan",34.75778,113.64861,1
2007,,,NA,NA,137
2007,"'Abbottabad',Pakistan","Abbottābād, North-West Frontier Province",34.14685,73.21449,1
2007,"'Abidjan',Ivory Coast",Abidjan,5.3269,-4.02173,2
2007,"'Adhamiya Baghdad',Iraq","Adhamiyah, Baghdad",33.3889,44.38709,1
2007,"'Agsu',Azerbaijan",Ağsu,40.56743,48.39963,1
2007,"'Allahabad',India","Allahabad, Prayagraj, Uttar Pradesh",25.43609,81.84718,1
2007,"'Almaty',Kazakhstan",Kazakhstan,43.251,76.95589,1
2007,"'Ancash',Peru",Ancash,-9.407838017,-77.67020775,1
2007,"'Andijon',Uzbekistan","Uzbekistan, Andijon",40.72827,72.09065,1
2007,"'Ankara',Turkey","Ankara, Çankaya, Ankara",39.92109,32.85391,1
2007,"'Antsiranana',Madagascar","Antsiranana, Diana",-12.3106,49.29442,1
2007,"'Argyll',United Kingdom",United Kingdom,53.40838661,-1.969559544,3
2007,"'Ashar River',Iraq","Al 'Ashar, Al Basrah",30.51807,47.8363,1
2007,"'Athens',Greece",Athens,37.97614,23.7364,1
2007,"'Bahrain',Bahrain","Bahrāin, Uttar Pradesh",26.38063,79.26339,1
2007,"'Baku',Azerbaijan",Baku,40.41066,49.87222,1
2007,"'Bamako',Mali",Bamako,12.65039,-8.00004,2
2007,"'Bangkok',Thailand",Thailand,13.75328,100.54172,13
2007,"'Bangui',Central African Republic",Bangui,4.39669,18.5586,2
2007,"'Barda',Azerbaijan",Barda,40.37508,47.12261,1
2007,"'Bas Congo',Congo Kinshasa",Bas-Congo,-5.5,14.5,1
2007,"'Batu Burok',Malaysia","Batu Buruk, Kuala Terengganu, Terengganu",5.3117,103.15603,1
2007,"'Bel',France","Bel, Pluvigner, Morbihan, Bretagne",47.75845,-2.95466,1
2007,"'Berlin',Germany",Berlin,52.51604,13.37691,1
2007,"'Beruit',Lebanon","'Beruit',Lebanon",33.8959203,35.47843,1
2007,"'Bishkek',Kyrgyzstan",Bishkek,42.88434,74.60354,1
2007,"'Blantyre',Malawi","Blantyre, Southern Region",-15.78727,35.00088,1
2007,"'Bogota',Colombia","Colombia, Barrios Unidos, Bogota, Bogotá, D.C.",4.65995,-74.06648,2
2007,"'Boke',Guinea","Boke, Boké-Centre, Boké",10.96058971,-14.29715732,1
2007,"'Bologna',Italy",Bologna,44.50484,11.34507,1
2007,"'Bolton',United Kingdom","Bolton, Greater Manchester, England",53.5777252,-2.431038782,1
2007,"'Bonn',Germany","Bonn, Nordrhein-Westfalen",50.73242,7.10186,1
2007,"'Border',Slovenia",Brežice/Rigonce/420/Hrvaška,45.89215,15.6835,1
2007,"'Brussels',Belgium",Brussels,50.84439,4.35609,1
2007,"'Bubanza',Burundi",Bubanza,-3.06252,29.42453,1
2007,"'Buenos',Argentina",Argentina,-35.49575818,-65.07154211,3
2007,"'Bujumbura',Burundi","Bujumbura, Bujumbura Mairie",-3.36007,29.36934,2
2007,"'Bunia',Congo Kinshasa","Bunia, Upper Zaire",1.55941,30.25224,1
2007,"'Calcutta',India",India,22.57626,88.3644,1
2007,"'Caracas',Venezuela","Caracas, Municipio Libertador, Distrito Capital",10.48801,-66.87919,9
2007,"'Castelbar',Ireland","Castlebar, Mayo",53.85786,-9.29382,1
2007,"'Cetinje',Montenegro","Cetinje, 81250",42.39193226,18.92026032,1
2007,"'Chacaito',Venezuela","Chacaíto, Guárico",9.82276,-66.22382,1
2007,"'Cochabamba',Bolivia",Cochabamba,-17.39004,-66.16043,1
2007,"'Conakry',Guinea",Conakry,9.51198,-13.70538,2
2007,"'Connemara',Ireland",Connemara,53.5,-9.75,1
2007,"'Copacabana Beach',Brazil",Praia de Copacabana,-22.97675,-43.18808,1
2007,"'Copenhagen',Denmark","Copenhagen, Capital",55.67567,12.56756,2
2007,"'Cork',Ireland",Cork,51.89834,-8.47279,3
2007,"'Cotonou',Benin","Cotonou, Littoral",6.37266,2.4254,1
2007,"'County Meath',Ireland",Ireland,53.65803,-6.77854,2
2007,"'Curce Tacuar',Paraguay","Tacuary, Caraguatay, Cordillera",-25.3193,-56.79884,1
2007,"'Dakar',Senegal",Dakar,14.66927,-17.43661,1
2007,"'Dhaka',Bangladesh",Bangladesh,23.79389,90.40457,4
2007,"'Diambala',Congo Brazzaville","Diambala, Kimongo, Niari",-4.64657463,13.2805915,1
2007,"'Dili',Timor Leste",Dili,-8.55408,125.57033,1
2007,"'Diyarbakir',Turkey","Diyarbakır, Bağlar, Diyarbakır",37.92444,40.21072,1
2007,"'Donegal',Ireland",Donegal,54.92245781,-7.905828361,1
2007,"'Dubai',United Arab Emirate",Dubai,25.26951,55.30884,1
2007,"'Dublin',Ireland",Dublin,53.34807,-6.24827,16
2007,"'Duinguiraye',Guinea","Dinguiraye, Faranah",11.60891884,-10.72485441,1
2007,"'Dunkalk',Ireland","Dundalk, Louth",54.00191,-6.40426,1
2007,"'Education Ministry',Chile",Education Ministry,25.38764,55.44182,1
2007,"'Education Ministry Santiago',Chile",Primaria Golda Meir,-33.4505,-70.71748,1
2007,"'Ennis',Ireland","Ennis, Clare",52.84693,-8.98818,1
2007,"'Frankfurt',Germany","Frankfurt, Hessen",50.11208,8.68341,1
2007,"'Gaborone',Botswana",Gaborone,-24.65527,25.91904,2
2007,"'Galway',Ireland",Galway,53.27395,-9.04831,2
2007,"'Georgetown',Guyana","Georgetown, Alberttown, Georgetown, IV-1 Moblissa/la Reconnai, Demerara-Mahaica",6.811380047,-58.15522493,1
2007,"'Ginowan',Japan","Ginowan, Okinawa",26.28148187,127.7784285,1
2007,"'Goma',Congo Kinshasa","Goma, Nord Kivu",-1.67917,29.22278,1
2007,"'Guanabara Bay',Brazil",Guanabara Bay,-22.75418077,-43.0918575,1
2007,"'Guangxi',China",Guangxi,24,109,1
2007,"'Guatemala City',Guatemala",Guatemala City,14.64072,-90.51327,1
2007,"'Gwacheon',South Korea","Gwacheon-si, Gyeonggi",37.43407,126.99989,2
2007,"'Gwalior',India","Gwalior, Madhya Pradesh",26.22011,78.1762,1
2007,"'Haciqabul',Azerbaijan",Hacıqabul,40.03998,48.93727,1
2007,"'Hamburg',Germany",Hamburg,53.55562,9.98745,1
2007,"'Harare',Zimbabwe",Zimbabwe,-17.99828,31.05703,1
2007,"'Helsinki',Finland",Helsinki,60.17116,24.93265,1
2007,"'Hong Kong',China",Hong Kong,22.2783,114.16039,1
2007,"'Hyderabad',India",India,17.53239,78.26195,2
2007,"'Islamabad',Pakistan","Islamabad, Islāmābād",33.72148,73.04329,10
2007,"'Istanbul',Turkey","İstanbul, Istanbul",41.01384,28.94966,2
2007,"'Jaipur',India","Jaipur, Rajasthan",26.92576,75.80661,1
2007,"'Johannesburg',South Africa",South Africa,-26.04141,28.01749,2
2007,"'Kampala',Uganda",Kampala,0.31589,32.57501,2
2007,"'Karachi',Pakistan","Karachi, Karāchi District, Sindh",24.9056,67.0822,4
2007,"'Kathmandu',Nepal","Kathmandu, Bagmati",27.69329,85.32227,4
2007,"'Kentau',Kazakhstan",Kazakhstan,43.519,68.50918,1
2007,"'Khiri Ratthanikhom',Thailand",Khiri Ratthanikhom Surat Thani,9.0302,98.95286,1
2007,"'Khon Kaen',Thailand",Khon Kaen,16.44250858,102.8360127,1
2007,"'Kiev',Ukraine",Kiev,50.45056,30.52428,1
2007,"'Kindu',Congo Kinshasa","Kindu, Maniema",-2.95,25.95,1
2007,"'Kiziltepa',Uzbekistan","Qiziltepa, Namangan Province",41.06052,71.29857,1
2007,"'Kostanay',Kazakhstan",Kazakhstan,53.18744,63.59555,2
2007,"'Kuala Lumpur',Malaysia","Kuala Lumpur, Wilayah Persekutuan",3.14789,101.69405,4
2007,"'Kumba',Cameroon","Kumba, Meme, Southwest",4.62584,9.4428,1
2007,"'Kyaukpadaung',Myanmar","Kyaukpadaung, Mandalay",20.83333,95.13333,1
2007,"'La Paz',Bolivia",Bolivia,-16.49736,-68.1286,1
2007,"'Lahj',Yemen","Lahj, Al Hawtah, Muḩāfaz̧at Laḩij",13.05667,44.88194,1
2007,"'Lahore',Pakistan","Lahore, Punjab",31.54972,74.34361,4
2007,"'Lima',Peru",Perú,-11.94138,-77.04546,2
2007,"'Limerick',Ireland",Limerick,52.66098,-8.63259,1
2007,"'Lisbon',Portugal",Lisbon,38.72639,-9.14948,2
2007,"'Lithang',China","Litang, Jiangxi",27.28808,116.89429,1
2007,"'Ljubljana',Slovenia",Ljubljana,46.05062,14.50282,1
2007,"'Lome',Togo","Lomé, Maritime",6.13969,1.22958,2
2007,"'London',United Kingdom","London, Greater London, England",51.50740836,-0.127698693,4
2007,"'Machu Picchu',Peru",Machu Picchu,-13.16258,-72.54608,1
2007,"'Madhya Pradesh',India","India, Sardarpur, Dhar, Madhya Pradesh",22.50709,74.92646,1
2007,"'Madrid',Spain","Madrid, Comunidad de Madrid",40.41955,-3.69196,3
2007,"'Malacca',Malaysia",Malacca,2.323573201,102.3033042,1
2007,"'Manama',Bahrain","Manama, Al Manama",26.22952,50.57604,2
2007,"'Mandalay',Myanmar",Mandalay,21.97473,96.08359,2
2007,"'Manisa',Turkey","Manisa, Şehzadeler, Manisa",38.61291,27.42738,1
2007,"'Manzini',Swaziland",Manzini,-26.4932,31.3882,1
2007,"'Maseru',Lesotho",Maseru,-29.31618,27.49303,1
2007,"'Mayo',Ireland",Mayo,53.92451809,-9.384775566,5
2007,"'Mbabane',Swaziland","Mbabane, Hhohho",-26.32603,31.1411,1
2007,"'Mexico City',Mexico",MEX,19.4347,-99.08476,5
2007,"'Milan',Italy",Milan,45.46796,9.18178,1
2007,"'Minsk',Belarus",Minsk,53.90374,27.56546,1
2007,"'Modelo',Colombia","Modelo, Magdalena",10.45524,-74.31445,1
2007,"'Mogadishu',Somalia","Mogadishu, Banaadir",2.03812,45.34157,1
2007,"'Mogok',Myanmar","Mogok, Mandalay",22.91667,96.5,1
2007,"'Monrovia',Liberia","Monrovia, Greater Monrovia, Montserrado",6.31672,-10.80213,1
2007,"'Montevideo',Uruguay",Montevideo,-34.87417,-56.16293,1
2007,"'Moroni',Comoros","Moroni, Grande Comore",-11.69221,43.25918,1
2007,"'Moscow',Russia",Rus,55.87737,37.70001,2
2007,"'Nairobi',Kenya",Nairobi,-1.28352,36.82379,1
2007,"'Najaf',Iraq","Najaf, An Najaf",32.02723,44.39536,1
2007,"'Nandigram',India","Nandīgrām, Bengal",22.01667,87.96667,1
2007,"'National',Honduras","La Nacional, Olancho",15.05,-86.46667,1
2007,"'National',Ireland",National,53.91421,-8.8129,3
2007,"'National',Mauritania",Mauritania,20.25950735,-10.33148871,1
2007,"'National Assembly Paramaribo',Suriname",Paramaribo,5.82031,-55.16542,2
2007,"'Nehram',Azerbaijan","Nehram, Babak",39.11688,45.46316,1
2007,"'New Delhi',India",India,28.56788,77.18912,3
2007,"'Niamey',Niger",Niamey,13.51627,2.11633,2
2007,"'Nizhny Novgorod',Russia",Rossiya,56.28646,43.93127,1
2007,"'Norte',Colombia","Norte, Bucaramanga, Santander",7.1597,-73.14125,1
2007,"'North Kivu',Congo Kinshasa","North Kivu, Nord Kivu",-0.65515,29.03398,1
2007,"'Northeast',Kyrgyzstan",Kyrgyzstan,41.43197845,74.46759424,1
2007,"'Nyanza',Kenya",Nyanza,-0.5,34.5,1
2007,"'Oporto',Portugal",Oporto,41.14584,-8.61081,1
2007,"'Oranmore',Ireland","Oranmore, Galway",53.26872,-8.92917,1
2007,"'Orissa',India",Orissa,20.51256891,84.42206755,1
2007,"'Ouagadougou',Burkina Faso","Ouagadougou, Kadiogo, Centre",12.36857,-1.5271,2
2007,"'Paingar',China","Paingar, Tibet Autonomous Region",31.2,94.03333,1
2007,"'Pakokku',Myanmar","Pakokku, Magway Region",21.33211,95.076,2
2007,"'Pan American',Colombia","Panamericano, Comuna 10, Cali, Valle del Cauca",3.41441,-76.53378,1
2007,"'Panama City',Panama","Panama, Panamá",8.95239,-79.5354,2
2007,"'Panamerican Highway',Colombia","Panamericano, Comuna 10, Cali, Valle del Cauca",3.41441,-76.53378,1
2007,"'Paramaribo',Suriname",Suriname,5.83058,-55.14325,2
2007,"'Paris',France","Paris, Île-de-France",48.85717,2.3414,4
2007,"'Pegu',Myanmar","Pegu, Bago",17.33667,96.47972,1
2007,"'Peruvian Agriculture Ministry Lima',Peru","Lima, Provincia de Lima",-12.04318,-77.02824,1
2007,"'Phnom Phen',Cambodia","Phnom Pen, Krŏng Phnum Pénh",11.56245,104.91601,1
2007,"'Port',Haiti","Port-au-Prince, Haiti",18.547327,-72.3395928,1
2007,"'Port Louis',Mauritius",Port Louis,-20.16544,57.51491,1
2007,"'Prachuap Khiri Khan',Thailand",Prachuap Khiri Khan,11.81214637,99.79786791,1
2007,"'Pristina',Serbia","Pristina, Kosovski Okrug, Kosovo",42.6718,21.16243,1
2007,"'Rangoon',Myanmar","Rangoon, Yangon",16.80528,96.15611,10
2007,"'Riga',Latvia",Rīga,56.94598,24.11487,5
2007,"'Rome',Italy",Rome,41.90322,12.49565,3
2007,"'Rostock',Germany","Rostock, Mecklenburg-Vorpommern",54.07901,12.13231,1
2007,"'Samara',Russia",Rossiya,53.18683,50.07922,1
2007,"'San Jose',Costa Rica","San José, San José",9.92975,-84.08569,2
2007,"'Santa Cruz',Bolivia","Bolivia, UV-235, Santa Cruz",-17.82931448,-63.09531397,1
2007,"'Santiago',Chile",Chile,-33.41543,-70.66438,3
2007,"'Sao Gabriel',Brazil","São Gabriel, Rio Grande do Sul",-30.33943,-54.32059,1
2007,"'Sao Paulo',Brazil",Brazil,-23.52051,-46.59286,1
2007,"'Seoul',South Korea",Seoul,37.56826,126.97783,7
2007,"'Serrekunda',Gambia","Serrekunda, Serekunda, Kanifing",13.43875004,-16.68175992,1
2007,"'Sidoarjo',Indonesia","Sidoarjo, Jawa Timur",-7.46038,112.71749,1
2007,"'Singur',India","Singur, Hooghly, West Bengal",22.81986,88.22983,1
2007,"'Sittwe',Myanmar","Sittwe, Rakhine State",20.14286,92.89909,3
2007,"'Sligo',Ireland",Sligo,54.15779022,-8.623128213,1
2007,"'Southern',Nepal",Southern,-74.2,-76.46667,1
2007,"'Soweto',South Africa","Soweto, Orlando West, Johannesburg, Gauteng",-26.23139,27.91924,1
2007,"'Srinagar',India","Srinagar, Jammu & Kashmir",34.08443,74.79906,1
2007,"'St. Petersburg',Russia",St.-Petersburg,59.89444,30.26417,3
2007,"'Sucre',Bolivia",Sucre,-19.03895,-65.256,2
2007,"'Supreme Court Caracas',Venezuela","Caracas, Municipio Libertador, Distrito Capital",10.48801,-66.87919,1
2007,"'Taipei',Taiwan",R.O.C,25.03692,121.49958,3
2007,"'Tallinn',Estonia","Tallinn, Harju Maakond",59.43642,24.75258,3
2007,"'Taunggok',Myanmar","Taungngok, Mandalay",21.35,96.18333,1
2007,"'Tbilisi',Georgia",Tbilisi,41.70907,44.7961,3
2007,"'Tehran',Iran",Tehrān,35.69439,51.42151,7
2007,"'Tikrit',Iraq","Tikrit, Salah Ad-Din",34.60279,43.68216,1
2007,"'Tokyo',Japan",Tokyo,35.68945633,139.6917161,2
2007,"'Toliara',Madagascar","Toliara, Toliary, Atsimo Andrefana",-23.35015,43.66536,1
2007,"'Tralee',Ireland","Tralee, Kerry",52.26936,-9.70478,1
2007,"'Udon Thani',Thailand",Udon Thani,17.41548205,102.7875536,1
2007,"'Ulan Bator',Mongolia",Ulan Bator,47.92218,106.9181,1
2007,"'Valencia',Venezuela",Venezuela,10.25236,-68.01157,1
2007,"'Vanamboini',Comoros",Comoros,-11.66255353,43.35421636,1
2007,"'Venezuelan',Venezuela",Venezuela,-6.75353,-79.85073,1
2007,"'Vicenza',Italy",Vicenza,45.548,11.54947,1
2007,"'Vienna',Austria",Austria,48.21008,16.37709,1
2007,"'Wanyi',Comoros",Comoros,-11.66255353,43.35421636,1
2007,"'Warsaw',Poland",Polska,52.20352,21.02239,2
2007,"'Western Honduras',Honduras",Honduras,14.82417397,-86.60026424,1
2007,"'Xiantang',China","Xiantang, Jiangxi",28.31204,115.33052,1
2007,"'Yaound',Cameroon","Yaoundé, Centre",3.84675,11.52026,1
2007,"'Yerevan',Armenia","Yerevan, Erivan",40.1786,44.51287,3
2007,"'Zhengzhou',China","Zhengzhou, Henan",34.75778,113.64861,1
2007,"'Zhushan',China","Zhushan, Jiangxi",26.53,115.1525,1
2007,"'Zouerate',Mauritania","Zouérate, Tiris Zemmour",22.73545,-12.46642,1
2008,,,NA,NA,127
2008,"'Aba',China","Aba, Sichuan",32.90219,101.70666,1
2008,"'Abidjan',Ivory Coast",Abidjan,5.3269,-4.02173,2
2008,"'Accra',Ghana","Accra, Greater Accra",5.57888,-0.23261,1
2008,"'Aden',Yemen","Aden, Craiter, Aden",12.77944,45.03667,1
2008,"'Al Qatif',Saudi Arabia",Al Qatif,26.56788,50.00729,1
2008,"'Almaty',Kazakhstan",Kazakhstan,43.251,76.95589,2
2008,"'Ankara',Turkey","Ankara, Çankaya, Ankara",39.92109,32.85391,1
2008,"'Asgabat',Turkmenistan","Asgabat, Ahal",37.95,58.38333,1
2008,"'Asuncion',Paraguay","Paraguay, Asunción",-25.30066,-57.63591,1
2008,"'Athens',Greece",Athens,37.97614,23.7364,1
2008,"'Baghdad',Iraq",Baghdad,33.3421,44.39307,4
2008,"'Baku',Azerbaijan",Baku,40.41066,49.87222,1
2008,"'Bamako',Mali",Bamako,12.65039,-8.00004,1
2008,"'Bandeirantes Palace',Brazil","Bandeirantes, Paraná",-23.10485,-50.35991,1
2008,"'Bangkok',Thailand",Thailand,13.75328,100.54172,17
2008,"'Bangui',Central African Republic",Bangui,4.39669,18.5586,1
2008,"'Belfast',United Kingdom","Belfast, County Antrim, Northern Ireland",54.59534,-5.93455,1
2008,"'Belgrade',Serbia","Belgrade, Grad Beograd, Centralna Srbija",44.8131,20.46329,1
2008,"'Beruit',Lebanon","'Beruit',Lebanon",33.8959203,35.47843,3
2008,"'Bishkek',Kyrgyzstan",Bishkek,42.88434,74.60354,1
2008,"'Blantyre',Malawi","Blantyre, Southern Region",-15.78727,35.00088,1
2008,"'Bogota',Colombia","Colombia, Barrios Unidos, Bogota, Bogotá, D.C.",4.65995,-74.06648,1
2008,"'Boke',Guinea","Boke, Boké-Centre, Boké",10.96058971,-14.29715732,1
2008,"'Brussels',Belgium",Brussels,50.84439,4.35609,1
2008,"'Buenos',Argentina",Argentina,-35.49575818,-65.07154211,1
2008,"'Bujumbura',Burundi","Bujumbura, Bujumbura Mairie",-3.36007,29.36934,4
2008,"'Cairo',Egypt",Egypt,30.0454,31.23561,2
2008,"'Calais',France","Calais, Pas-de-Calais, Hauts-de-France",50.95319,1.85366,1
2008,"'Calcutta',India",India,22.57626,88.3644,1
2008,"'Cali',Colombia","Cali, Valle del Cauca",3.43402,-76.52645,1
2008,"'Caracas',Venezuela","Caracas, Municipio Libertador, Distrito Capital",10.48801,-66.87919,4
2008,"'Carajas',Brazil","Carajás, Senador José Porfírio, Pará",-2.95,-51.86667,1
2008,"'Central Station',Chile",Central Station,-33.45216,-70.67905,1
2008,"'Chengdu',China",Chengdu,30.6719,104.0758,1
2008,"'Chisinau',Moldova",Chisinau,47.02459,28.83242,1
2008,"'Colombia',Colombia","Colombia, Comuna 4, Duitama, Boyacá",5.83564,-73.03959,1
2008,"'Conakry',Guinea",Conakry,9.51198,-13.70538,3
2008,"'Congress Lima',Peru",Congreso,-12.04755,-77.02548,1
2008,"'Copenhagen',Denmark","Copenhagen, Capital",55.67567,12.56756,2
2008,"'Cotonou',Benin","Cotonou, Littoral",6.37266,2.4254,1
2008,"'Cuzco',Peru","Cuzco, Picota, San Martín",-6.98333,-76.46667,1
2008,"'Dhaka',Bangladesh",Bangladesh,23.79389,90.40457,5
2008,"'Dili',Timor Leste",Dili,-8.55408,125.57033,1
2008,"'Diyala',Iraq",Diyala,33.9061217,45.14149992,1
2008,"'Donggu',China","Donggu, Jiangxi",26.72501,115.39104,1
2008,"'Douala',Cameroon","Douala, Littoral",4.04777,9.69497,1
2008,"'Drepung',China",Drepung,29.67659,91.04842,1
2008,"'Dublin',Ireland",Dublin,53.34807,-6.24827,1
2008,"'Duekoue',Ivory Coast","Duékoué, Guemon, Montagne",6.7471,-7.37423,1
2008,"'Dujiangyan',China",Dujiangyan,31.02993,103.57342,1
2008,"'Durban',South Africa","Durban, eThekwini, Kwazulu Natal",-29.84703,31.02574,1
2008,"'Dushanbe',Tajikistan",Dushanbe,38.53575,68.77905,1
2008,"'Edinburgh',United Kingdom","Edinburgh, City of Edinburgh, Scotland",55.9533395,-3.189106896,4
2008,"'Fergana',Uzbekistan",Fergana,40.38421,71.78432,2
2008,"'Firdos Square Baghdad',Iraq","Firdos Square, Adhamiyah, Baghdad",33.31425798,44.42105268,1
2008,"'Georgetown',Guyana","Georgetown, Alberttown, Georgetown, IV-1 Moblissa/la Reconnai, Demerara-Mahaica",6.811380047,-58.15522493,1
2008,"'Guatemala City',Guatemala",Guatemala City,14.64072,-90.51327,3
2008,"'Guayaquil',Ecuador",Guayaquil,-2.1596,-79.9283,1
2008,"'Gulei Peninsula',China",THE PENINSULA,22.295,114.1718,1
2008,"'Hamburg',Germany",Hamburg,53.55562,9.98745,1
2008,"'Hanoi',Vietnam",Hanoi,21.02888,105.85464,2
2008,"'Harare',Zimbabwe",Zimbabwe,-17.99828,31.05703,3
2008,"'Hotan',China","Hotan, Xinjiang Uygur Zizhiqu",37.09972,79.92694,1
2008,"'Isfahan',Iran","Isfahan, Eşfahān",32.65722,51.67761,1
2008,"'Islamabad',Pakistan","Islamabad, Islāmābād",33.72148,73.04329,4
2008,"'Jaipur',India","Jaipur, Rajasthan",26.92576,75.80661,1
2008,"'Jakarta',Indonesia","Jakarta, DKI Jakarta",-6.17148,106.82649,3
2008,"'Jammu',India","Jammu, Jammu & Kashmir",32.70273,74.8787,2
2008,"'Jaya',Malaysia",Jaya,3.14019,101.36697,1
2008,"'Jishou City',China","Jishou, Hunan",28.31667,109.71667,1
2008,"'Johannesburg',South Africa",South Africa,-26.04141,28.01749,3
2008,"'Juanjui',Peru","Juanjuí, Provincia de Mariscal Cáceres, San Martín",-7.17697,-76.72774,1
2008,"'Karachi',Pakistan","Karachi, Karāchi District, Sindh",24.9056,67.0822,4
2008,"'Karaganda',Kazakhstan",Kazakhstan,49.89253,73.21043,1
2008,"'Kathmandu',Nepal","Kathmandu, Bagmati",27.69329,85.32227,4
2008,"'Kedougou',Senegal",Kédougou,12.84170881,-12.19728038,1
2008,"'Keraniganj',Bangladesh",Keraniganj,23.69819,90.34678,1
2008,"'Kisumu',Kenya",Kisumu,-0.09851,34.76726,1
2008,"'Kitwe',Zambia","Kitwe, Copperbelt",-12.81729,28.20979,1
2008,"'Kofinou',Cyprus",Kofinou,34.82362,33.38963,1
2008,"'Kuala Lumpur',Malaysia","Kuala Lumpur, Wilayah Persekutuan",3.14789,101.69405,5
2008,"'Kuwait City',Kuwait","Kuwait, Kuwait City",29.37321,47.97142,1
2008,"'Larnaca',Cyprus",Larnaca,34.9161,33.61974,1
2008,"'Le Havre',France","Le Havre, Seine-Maritime, Normandie",49.49359,0.10097,1
2008,"'Les Cayes',Haiti","Les Cayes, Sud",18.2,-73.75,2
2008,"'Lhasa',China","Lhasa, Tibet Autonomous Region",29.65,91.1,1
2008,"'Libreville',Gabon","Libreville, Estuaire",0.39324,9.44633,1
2008,"'Lima',Peru",Perú,-11.94138,-77.04546,1
2008,"'Linden',Guyana","Linden, X-1 Right Bank Essequibo, Upper Demerara-Berbice",6.011320034,-58.28319493,1
2008,"'Ljubljana',Slovenia",Ljubljana,46.05062,14.50282,1
2008,"'London',United Kingdom","London, Greater London, England",51.50740836,-0.127698693,4
2008,"'Longnan',China","Longnan, Jiangxi",24.9,114.78333,1
2008,"'Luhuo',China","Luhuo, Jiangxi",28.45056,118.37132,1
2008,"'Lusignan',Guyana","Lusignan, Demerara-Mahaica",6.79171,-58.039,1
2008,"'Machu Picchu',Peru",Machu Picchu,-13.16258,-72.54608,1
2008,"'Madrid',Spain","Madrid, Comunidad de Madrid",40.41955,-3.69196,2
2008,"'Mahalla',Egypt",El Mahalla,31.236,32.32024,1
2008,"'Mahallah Al Kobra',Egypt",El Mahalla El Kobra,31.31085,31.14894,1
2008,"'Malmo',Sweden",Malmö,55.59669,13.0011,1
2008,"'Managua',Nicaragua",Managua,12.1172,-86.24081,2
2008,"'Manila',Philippines","Manila, First District NCR, National Capital Region",14.60487,120.98627,2
2008,"'Manzini',Swaziland",Manzini,-26.4932,31.3882,3
2008,"'Maputo',Mozambique","Maputo, Maputo City",-25.97456,32.57327,2
2008,"'Mbabane',Swaziland","Mbabane, Hhohho",-26.32603,31.1411,3
2008,"'Mexico City',Mexico",MEX,19.4347,-99.08476,2
2008,"'Mianzhu',China",Mianzhu,29.62306,103.69359,2
2008,"'Milan',Italy",Milan,45.46796,9.18178,1
2008,"'Minsk',Belarus",Minsk,53.90374,27.56546,3
2008,"'Mocoa',Colombia","Mocoa, Putumayo",1.15113,-76.64842,1
2008,"'Mogadishu',Somalia","Mogadishu, Banaadir",2.03812,45.34157,1
2008,"'Molo',Kenya","Molo, Nakuru",-0.25161,35.73655,1
